utt_id,measure,kind,v1,v2,delta,pct_change,sign_changed,changed
s01_A_modal_C002,f0_time_step_s,numeric,0.011972668568428447,0.011972668568428447,0.0,0.0,False,False
s01_A_modal_C002,f0_octave_jump_cost,numeric,0.8,0.8,0.0,0.0,False,False
s01_A_modal_C002,f0_shs_anchor_hz,numeric,118.20276036859981,118.20276036859981,0.0,0.0,False,False
s01_A_modal_C002,f0_anchor_confidence,numeric,0.9089579235750423,0.9089579235750423,0.0,0.0,False,False
s01_A_modal_C002,f0_octave_jump_rate,numeric,0.010869565217391304,0.010869565217391304,0.0,0.0,False,False
s01_A_modal_C002,f0_frames_repaired,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C002,f0_frames_repaired_shs,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C002,f0_pct_voiced,numeric,43.867924528301884,43.867924528301884,0.0,0.0,False,False
s01_A_modal_C002,f0_quality_flag,text,,,,,False,False
s01_A_modal_C002,hnr_db,numeric,7.3647077701130375,7.3647077701130375,0.0,0.0,False,False
s01_A_modal_C002,jitter_local_pct,numeric,2.3039633625154137,2.3039633625154137,0.0,0.0,False,False
s01_A_modal_C002,shimmer_local_pct,numeric,10.339269283533762,10.339269283533762,0.0,0.0,False,False
s01_A_modal_C002,shimmer_local_db,numeric,0.9395626754929038,0.9395626754929038,0.0,0.0,False,False
s01_A_modal_C002,cpps_db,numeric,8.221604668842982,8.221604668842982,0.0,0.0,False,False
s01_A_modal_C002,formant_ceiling_hz,numeric,4750.0,4750.0,0.0,0.0,False,False
s01_A_modal_C002,formant_smoothness,numeric,0.1434952789758274,0.1434952789758274,0.0,0.0,False,False
s01_A_modal_C002,f1_median_hz,numeric,601.9335121791974,601.9335121791974,0.0,0.0,False,False
s01_A_modal_C002,f2_median_hz,numeric,1738.6653621546234,1738.6653621546234,0.0,0.0,False,False
s01_A_modal_C002,f3_median_hz,numeric,2532.1939760209934,2532.1939760209934,0.0,0.0,False,False
s01_A_modal_C002,formant_n_plausible_ceilings,numeric,13.0,13.0,0.0,0.0,False,False
s01_A_modal_C002,formant_flag,text,,,,,False,False
s01_A_modal_C002,shr_mean,numeric,0.2414219913494246,0.2414219913494246,0.0,0.0,False,False
s01_A_modal_C002,shr_median,numeric,0.1689573575133703,0.1689573575133703,0.0,0.0,False,False
s01_A_modal_C002,shr_p90,numeric,0.5974152925673795,0.5974152925673795,0.0,0.0,False,False
s01_A_modal_C002,shr_doubling_rate,numeric,0.25263157894736843,0.25263157894736843,0.0,0.0,False,False
s01_A_modal_C002,shr_octave_risk_rate,numeric,0.21052631578947367,0.21052631578947367,0.0,0.0,False,False
s01_A_modal_C002,shr_n_frames,numeric,95.0,95.0,0.0,0.0,False,False
s01_A_modal_C002,creak_sonorant_restricted,text,TRUE,True,,,False,False
s01_A_modal_C002,creak_low_f0_hz,numeric,70.30874870704704,70.30874870704704,0.0,0.0,False,False
s01_A_modal_C002,creak_f0_irregularity_pct,numeric,2.3039633625154137,2.3039633625154137,0.0,0.0,False,False
s01_A_modal_C002,creak_hnr_db,numeric,7.3647077701130375,7.3647077701130375,0.0,0.0,False,False
s01_A_modal_C002,creak_period_doubling_shr,numeric,0.1689573575133703,0.1689573575133703,0.0,0.0,False,False
s01_A_modal_C002,creak_doubling_rate,numeric,0.25263157894736843,0.25263157894736843,0.0,0.0,False,False
s01_A_modal_C002,creak_subtype_hint,text,,,,,False,False
s01_A_modal_C002,s_cog_mean_hz,numeric,5961.529562017029,5961.529562017029,0.0,0.0,False,False
s01_A_modal_C002,s_cog_sd_hz,numeric,308.93024821911706,308.93024821911706,0.0,0.0,False,False
s01_A_modal_C002,s_n,numeric,2.0,2.0,0.0,0.0,False,False
s01_A_modal_C002,sh_cog_mean_hz,text,,,,,False,False
s01_A_modal_C002,sh_cog_sd_hz,text,,,,,False,False
s01_A_modal_C002,sh_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C002,h1_h2_db_mean,numeric,-1.174133597,-1.1741335968991464,1.0085354773536892e-10,8.589614332905331e-09,False,True
s01_A_modal_C002,h1s_h2s_db_mean,numeric,-3.32993412,-3.3299341200156594,-1.5659473717732908e-11,-4.702637695947243e-10,False,True
s01_A_modal_C002,h1_a3_db_mean,numeric,7.802826661090792,7.802826661090792,0.0,0.0,False,False
s01_A_modal_C002,tilt_n_vowels,numeric,8.0,8.0,0.0,0.0,False,False
s01_A_modal_C002,vot_mean_ms,numeric,34.10076609738877,34.10076609738877,0.0,0.0,False,False
s01_A_modal_C002,vot_n,numeric,2.0,2.0,0.0,0.0,False,False
s01_A_modal_C002,vot_k_mean_ms,numeric,28.675585928849443,28.675585928849443,0.0,0.0,False,False
s01_A_modal_C002,vot_k_n,numeric,1.0,1.0,0.0,0.0,False,False
s01_A_modal_C002,vot_kʰ_mean_ms,text,,,,,False,False
s01_A_modal_C002,vot_kʰ_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C002,vot_t_mean_ms,numeric,39.52594626592809,39.52594626592809,0.0,0.0,False,False
s01_A_modal_C002,vot_t_n,numeric,1.0,1.0,0.0,0.0,False,False
s01_A_modal_C002,vot_tʰ_mean_ms,text,,,,,False,False
s01_A_modal_C002,vot_tʰ_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C003,duration_s,numeric,2.86,2.86,0.0,0.0,False,False
s01_A_modal_C003,f0_mean_hz,numeric,131.04208242325623,131.04208242325623,0.0,0.0,False,False
s01_A_modal_C003,f0_median_hz,numeric,136.16744688702553,136.16744688702553,0.0,0.0,False,False
s01_A_modal_C003,f0_sd_hz,numeric,24.512443371532296,24.512443371532296,0.0,0.0,False,False
s01_A_modal_C003,f0_p10_hz,numeric,98.49929774327155,98.49929774327155,0.0,0.0,False,False
s01_A_modal_C003,f0_p90_hz,numeric,160.25891299574724,160.25891299574724,0.0,0.0,False,False
s01_A_modal_C003,f0_span_st,numeric,8.426631028690078,8.426631028690078,0.0,0.0,False,False
s01_A_modal_C003,f0_floor_used,numeric,58.316350148298056,58.316350148298056,0.0,0.0,False,False
s01_A_modal_C003,f0_ceiling_used,numeric,226.50661745647676,226.50661745647676,0.0,0.0,False,False
s01_A_modal_C003,f0_n_frames,numeric,78.0,78.0,0.0,0.0,False,False
s01_A_modal_C003,f0_window_s,numeric,0.051443549,0.05144354871954472,-2.8045527705744533e-10,-5.451709349552174e-07,False,True
s01_A_modal_C003,f0_time_step_s,numeric,0.012860887,0.01286088717988618,1.798861806040497e-10,1.3987074188899236e-06,False,True
s01_A_modal_C003,f0_octave_jump_cost,numeric,0.35,0.35,0.0,0.0,False,False
s01_A_modal_C003,f0_shs_anchor_hz,numeric,133.15785357540608,133.15785357540608,0.0,0.0,False,False
s01_A_modal_C003,f0_anchor_confidence,numeric,0.56933419,0.569334189968105,-3.189493114064135e-11,-5.602145752153291e-09,False,True
s01_A_modal_C003,f0_octave_jump_rate,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C003,f0_frames_repaired,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C003,f0_frames_repaired_shs,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C003,f0_pct_voiced,numeric,35.61643835616438,35.61643835616438,0.0,0.0,False,False
s01_A_modal_C003,f0_quality_flag,text,,,,,False,False
s01_A_modal_C003,hnr_db,numeric,6.036087877728553,6.036087877728553,0.0,0.0,False,False
s01_A_modal_C003,jitter_local_pct,numeric,2.914360638336448,2.914360638336448,0.0,0.0,False,False
s01_A_modal_C003,shimmer_local_pct,numeric,12.510766975332674,12.510766975332674,0.0,0.0,False,False
s01_A_modal_C003,shimmer_local_db,numeric,1.265243140677991,1.265243140677991,0.0,0.0,False,False
s01_A_modal_C003,cpps_db,numeric,6.603186075442295,6.603186075442295,0.0,0.0,False,False
s01_A_modal_C003,formant_ceiling_hz,numeric,4250.0,4250.0,0.0,0.0,False,False
s01_A_modal_C003,formant_smoothness,numeric,0.15224872938351394,0.15224872938351394,0.0,0.0,False,False
s01_A_modal_C003,f1_median_hz,numeric,486.1281869672432,486.1281869672432,0.0,0.0,False,False
s01_A_modal_C003,f2_median_hz,numeric,1385.0331799613216,1385.0331799613216,0.0,0.0,False,False
s01_A_modal_C003,f3_median_hz,numeric,2312.5847740772842,2312.5847740772842,0.0,0.0,False,False
s01_A_modal_C003,formant_n_plausible_ceilings,numeric,13.0,13.0,0.0,0.0,False,False
s01_A_modal_C003,formant_flag,text,,,,,False,False
s01_A_modal_C003,shr_mean,numeric,0.3149226620356203,0.3149226620356203,0.0,0.0,False,False
s01_A_modal_C003,shr_median,numeric,0.2723185217115599,0.2723185217115599,0.0,0.0,False,False
s01_A_modal_C003,shr_p90,numeric,0.5863731874275667,0.5863731874275667,0.0,0.0,False,False
s01_A_modal_C003,shr_doubling_rate,numeric,0.4782608695652174,0.4782608695652174,0.0,0.0,False,False
s01_A_modal_C003,shr_octave_risk_rate,numeric,0.3804347826086957,0.3804347826086957,0.0,0.0,False,False
s01_A_modal_C003,shr_n_frames,numeric,92.0,92.0,0.0,0.0,False,False
s01_A_modal_C003,creak_sonorant_restricted,text,TRUE,True,,,False,False
s01_A_modal_C003,creak_low_f0_hz,numeric,98.49929774327155,98.49929774327155,0.0,0.0,False,False
s01_A_modal_C003,creak_f0_irregularity_pct,numeric,2.914360638336448,2.914360638336448,0.0,0.0,False,False
s01_A_modal_C003,creak_hnr_db,numeric,6.036087877728553,6.036087877728553,0.0,0.0,False,False
s01_A_modal_C003,creak_period_doubling_shr,numeric,0.2723185217115599,0.2723185217115599,0.0,0.0,False,False
s01_A_modal_C003,creak_doubling_rate,numeric,0.4782608695652174,0.4782608695652174,0.0,0.0,False,False
s01_A_modal_C003,creak_subtype_hint,text,,,,,False,False
s01_A_modal_C003,s_cog_mean_hz,numeric,7450.415103536385,7450.415103536385,0.0,0.0,False,False
s01_A_modal_C003,s_cog_sd_hz,text,,,,,False,False
s01_A_modal_C003,s_n,numeric,1.0,1.0,0.0,0.0,False,False
s01_A_modal_C003,sh_cog_mean_hz,text,,,,,False,False
s01_A_modal_C003,sh_cog_sd_hz,text,,,,,False,False
s01_A_modal_C003,sh_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C003,h1_h2_db_mean,numeric,-1.488986742,-1.488986742277054,-2.7705393534915856e-10,-1.8606877249761207e-08,False,True
s01_A_modal_C003,h1s_h2s_db_mean,numeric,-3.38515548,-3.385155479610956,3.890439081999375e-10,1.1492645182724e-08,False,True
s01_A_modal_C003,h1_a3_db_mean,numeric,8.065123776,8.06512377607195,7.194955742306774e-11,8.921072933458689e-10,False,True
s01_A_modal_C003,tilt_n_vowels,numeric,8.0,8.0,0.0,0.0,False,False
s01_A_modal_C003,vot_mean_ms,numeric,54.66833801264093,54.66833801264093,0.0,0.0,False,False
s01_A_modal_C003,vot_n,numeric,1.0,1.0,0.0,0.0,False,False
s01_A_modal_C003,vot_k_mean_ms,text,,,,,False,False
s01_A_modal_C003,vot_k_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C003,vot_kʰ_mean_ms,text,,,,,False,False
s01_A_modal_C003,vot_kʰ_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C003,vot_t_mean_ms,numeric,54.66833801264093,54.66833801264093,0.0,0.0,False,False
s01_A_modal_C003,vot_t_n,numeric,1.0,1.0,0.0,0.0,False,False
s01_A_modal_C003,vot_tʰ_mean_ms,text,,,,,False,False
s01_A_modal_C003,vot_tʰ_n,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C004,duration_s,numeric,2.56,2.56,0.0,0.0,False,False
s01_A_modal_C004,f0_mean_hz,numeric,146.7628234591554,146.7628234591554,0.0,0.0,False,False
s01_A_modal_C004,f0_median_hz,numeric,149.2098830347031,149.2098830347031,0.0,0.0,False,False
s01_A_modal_C004,f0_sd_hz,numeric,18.998821165325484,18.998821165325484,0.0,0.0,False,False
s01_A_modal_C004,f0_p10_hz,numeric,117.78363436017362,117.78363436017362,0.0,0.0,False,False
s01_A_modal_C004,f0_p90_hz,numeric,167.33767462586198,167.33767462586198,0.0,0.0,False,False
s01_A_modal_C004,f0_span_st,numeric,6.079478360993194,6.079478360993194,0.0,0.0,False,False
s01_A_modal_C004,f0_floor_used,numeric,78.63552930999089,78.63552930999089,0.0,0.0,False,False
s01_A_modal_C004,f0_ceiling_used,numeric,240.03490283674154,240.03490283674154,0.0,0.0,False,False
s01_A_modal_C004,f0_n_frames,numeric,138.0,138.0,0.0,0.0,False,False
s01_A_modal_C004,f0_window_s,numeric,0.076301388,0.07630138758712064,-4.1287935570455403e-10,-5.411164416885235e-07,False,True
s01_A_modal_C004,f0_time_step_s,numeric,0.009537673,0.00953767344839008,4.483900802737528e-10,4.701252394307845e-06,False,True
s01_A_modal_C004,f0_octave_jump_cost,numeric,0.35,0.35,0.0,0.0,False,False
s01_A_modal_C004,f0_shs_anchor_hz,numeric,148.9258959875751,148.9258959875751,0.0,0.0,False,False
s01_A_modal_C004,f0_anchor_confidence,numeric,0.8342067625359506,0.8342067625359506,0.0,0.0,False,False
s01_A_modal_C004,f0_octave_jump_rate,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C004,f0_frames_repaired,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C004,f0_frames_repaired_shs,numeric,0.0,0.0,0.0,0.0,False,False
s01_A_modal_C004,f0_pct_voiced,numeric,52.87356321839081,52.87356321839081,0.0,0.0,False,False
s01_A_modal_C004,f0_quality_flag,text,,,,,False,False
s01_A_modal_C004,hnr_db,numeric,10.518990576381626,10.518990576381626,0.0,0.0,False,False
s01_A_modal_C004,jitter_local_pct,numeric,1.5572948350120934,1.5572948350120934,0.0,0.0,False,False
